February 2020 Nebraska County Precipitation
Units: Inches
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
NE-001,"Adams County",0.18,17,-0.54,0.72
NE-003,"Antelope County",0.12,10,-0.65,0.77
NE-005,"Arthur County",0.36,61,-0.08,0.44
NE-007,"Banner County",0.4,51,-0.14,0.54
NE-009,"Blaine County",0.22,25,-0.38,0.6
NE-011,"Boone County",0.07,3,-0.71,0.78
NE-013,"Box Butte County",0.16,23,-0.29,0.45
NE-015,"Boyd County",0.06,4,-0.62,0.68
NE-017,"Brown County",0.2,21,-0.49,0.69
NE-019,"Buffalo County",0.19,18,-0.49,0.68
NE-021,"Burt County",0.13,9,-0.78,0.91
NE-023,"Butler County",0.05,2,-0.86,0.91
NE-025,"Cass County",0.06,3,-0.91,0.97
NE-027,"Cedar County",0.19,10,-0.69,0.88
NE-029,"Chase County",0.18,35,-0.28,0.46
NE-031,"Cherry County",0.56,73,-0.0,0.56
NE-033,"Cheyenne County",0.35,56,-0.11,0.46
NE-035,"Clay County",0.08,10,-0.71,0.79
NE-037,"Colfax County",0.06,1,-0.82,0.88
NE-039,"Cuming County",0.13,7,-0.72,0.85
NE-041,"Custer County",0.2,23,-0.44,0.64
NE-043,"Dakota County",0.25,20,-0.56,0.81
NE-045,"Dawes County",0.53,66,-0.05,0.58
NE-047,"Dawson County",0.36,41,-0.25,0.61
NE-049,"Deuel County",0.27,43,-0.18,0.45
NE-051,"Dixon County",0.2,10,-0.64,0.84
NE-053,"Dodge County",0.08,2,-0.83,0.91
NE-055,"Douglas County",0.06,2,-0.87,0.93
NE-057,"Dundy County",0.13,24,-0.35,0.48
NE-059,"Fillmore County",0.08,6,-0.84,0.92
NE-061,"Franklin County",0.37,38,-0.33,0.7
NE-063,"Frontier County",0.49,65,-0.08,0.57
NE-065,"Furnas County",0.53,63,-0.06,0.59
NE-067,"Gage County",0.04,5,-0.91,0.95
NE-069,"Garden County",0.25,43,-0.17,0.42
NE-071,"Garfield County",0.13,15,-0.49,0.62
NE-073,"Gosper County",0.43,53,-0.16,0.59
NE-075,"Grant County",0.4,59,-0.09,0.49
NE-077,"Greeley County",0.1,8,-0.59,0.69
NE-079,"Hall County",0.14,12,-0.57,0.71
NE-081,"Hamilton County",0.09,10,-0.68,0.77
NE-083,"Harlan County",0.31,37,-0.32,0.63
NE-085,"Hayes County",0.23,40,-0.34,0.57
NE-087,"Hitchcock County",0.18,31,-0.38,0.56
NE-089,"Holt County",0.17,14,-0.51,0.68
NE-091,"Hooker County",0.54,72,-0.02,0.56
NE-093,"Howard County",0.14,16,-0.55,0.69
NE-095,"Jefferson County",0.02,4,-0.92,0.94
NE-097,"Johnson County",0.05,5,-0.95,1
NE-099,"Kearney County",0.28,28,-0.46,0.74
NE-101,"Keith County",0.25,45,-0.21,0.46
NE-103,"Keya Paha County",0.07,6,-0.62,0.69
NE-105,"Kimball County",0.3,45,-0.14,0.44
NE-107,"Knox County",0.16,8,-0.6,0.76
NE-109,"Lancaster County",0.12,8,-0.83,0.95
NE-111,"Lincoln County",0.33,45,-0.24,0.57
NE-113,"Logan County",0.44,57,-0.12,0.56
NE-115,"Loup County",0.12,15,-0.45,0.57
NE-117,"McPherson County",0.39,53,-0.12,0.51
NE-119,"Madison County",0.18,9,-0.64,0.82
NE-121,"Merrick County",0.1,9,-0.66,0.76
NE-123,"Morrill County",0.25,39,-0.15,0.4
NE-125,"Nance County",0.08,5,-0.69,0.77
NE-127,"Nemaha County",0.07,3,-0.99,1.06
NE-129,"Nuckolls County",0.09,10,-0.74,0.83
NE-131,"Otoe County",0.07,6,-0.95,1.02
NE-133,"Pawnee County",0.09,7,-0.92,1.01
NE-135,"Perkins County",0.28,45,-0.2,0.48
NE-137,"Phelps County",0.28,30,-0.39,0.67
NE-139,"Pierce County",0.19,9,-0.66,0.85
NE-141,"Platte County",0.06,3,-0.75,0.81
NE-143,"Polk County",0.06,6,-0.78,0.84
NE-145,"Red Willow County",0.34,48,-0.22,0.56
NE-147,"Richardson County",0.11,4,-0.99,1.1
NE-149,"Rock County",0.18,17,-0.5,0.68
NE-151,"Saline County",0.12,8,-0.79,0.91
NE-153,"Sarpy County",0.05,2,-0.88,0.93
NE-155,"Saunders County",0.08,3,-0.87,0.95
NE-157,"Scotts Bluff County",0.22,41,-0.18,0.4
NE-159,"Seward County",0.09,9,-0.85,0.94
NE-161,"Sheridan County",0.45,66,-0.05,0.5
NE-163,"Sherman County",0.1,12,-0.55,0.65
NE-165,"Sioux County",0.3,47,-0.17,0.47
NE-167,"Stanton County",0.18,11,-0.65,0.83
NE-169,"Thayer County",0.05,7,-0.86,0.91
NE-171,"Thomas County",0.54,69,-0.01,0.55
NE-173,"Thurston County",0.21,13,-0.63,0.84
NE-175,"Valley County",0.11,15,-0.54,0.65
NE-177,"Washington County",0.1,6,-0.87,0.97
NE-179,"Wayne County",0.22,13,-0.6,0.82
NE-181,"Webster County",0.13,14,-0.63,0.76
NE-183,"Wheeler County",0.12,12,-0.55,0.67
NE-185,"York County",0.07,7,-0.76,0.83
